trade_date,strat,bench,strat_cum,bench_cum,active_cum,active
20171012,-0.00591818130424,0.00263070047025,1.427698733,1.17076229886,1.25693643413,-0.0091221551628
20171013,0.00648413189163,0.00205678390871,1.43695611988,1.17317030392,1.26378581596,0.00544926667972
20171016,-0.00885722546955,-0.00192693106968,1.42422867554,1.17090968561,1.25331898993,-0.00828212020012
20171017,0.000137493943689,-9.64367416115e-05,1.42442449836,1.1707967669,1.25362773146,0.000246339147973
20171018,0.01623915861,0.00794614191297,1.44755595371,1.18010008416,1.26745586955,0.0110304979291
20171019,0.0247623514446,-0.0032739775992,1.48340084298,1.17623646292,1.30716438006,0.0313293042037
20171020,-0.013281547397,-0.00111860109617,1.46369898437,1.17492072352,1.28877826085,-0.0140656519475
20171023,0.00436864659033,0.00100490163622,1.47009336795,1.17610140328,1.29399196467,0.00404546226316
20171024,0.000202685878281,0.00727516378926,1.47039133511,1.18465773362,1.28573360149,-0.00638208227075
20171025,-0.00415322114099,0.0044334295189,1.46428447473,1.18990983019,1.27437464455,-0.00883461156446
20171026,0.0298192123514,0.00418064199465,1.50794828443,1.19488441719,1.31306386724,0.0303593788958
20171027,0.037329977093,0.00710951930992,1.56423995934,1.20337947103,1.36086048831,0.0364008349256
20171030,-0.0206838501747,-0.0030447286547,1.53188545439,1.19971550707,1.33216994732,-0.0210826467848
